# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9669735484626134,0.7660980091111657,0.5105265864454679,0,3.0,1.4753750664667287,0.0,0.0,0.0
 0.08945038657996583,1.9789751295049014,0.7662049504672734,0.5105265864454679,0.2683511597398974,2.999999999999999,1.4753750664667287,0.0,27.37734816523744,0.0
 0.12652019449189789,1.9909798557222222,0.7665246307777777,1.5253996240689054,0.37956058347569366,3.0000000000000018,1.4602788344561446,0.0,35.3143036764378,0.0
 0.15498517633281111,2.002987701750261,0.7670553344059492,2.5306206369432025,0.46495552899843334,3.0,1.4439422304457108,0.0,41.423598830902385,0.0
 0.17900525650806695,2.014998642224703,0.7677953457150589,3.5256188020091117,0.5370157695242008,2.9999999999999987,1.4264487624353714,0.0,46.454091029770204,0.0
 0.20019264961776806,2.0270126517812335,0.768742949068378,4.509859890210693,0.6005779488533042,3.0000000000000013,1.4078843581537652,0.0,50.723663401663835,0.0
 0.21937476497685532,2.0390297050555377,0.7698964288291774,5.48284705301692,0.6581242949305659,2.999999999999997,1.3883365354797153,0.0,54.405381847680545,0.0
 0.23704349974863023,2.051049776683301,0.7712540693607283,6.444121315040725,0.7111304992458907,3.0000000000000018,1.3678936077382022,0.0,57.60706796510305,0.0
 0.2535196111697921,2.063072841300208,0.7728141550263012,7.393261785480209,0.7605588335093764,3.000000000000005,1.3466439338826837,0.0,60.40214638086259,0.0
 0.26902607699610387,2.0750988735419447,0.7745749701891677,8.329885604170935,0.8070782309883116,2.999999999999993,1.3246752216718478,0.0,62.84398295042305,0.0
 0.2837253686849402,2.0871278480441964,0.7765347992125983,9.253647640447461,0.8511761060548205,3.0,1.302073890290374,0.0,64.97338089195918,0.0
 0.2977402207991079,2.099159739442647,0.7786919264598643,10.164239965005757,0.8932206623973236,2.999999999999996,1.2789244968714164,0.0,66.82283844741532,0.0
 0.31116603706337403,2.111194522372983,0.7810446362942365,11.061391116257496,0.933498111190122,3.000000000000004,1.2553092298111423,0.0,68.41912034344637,0.0
 0.3240787150246264,2.1232321714708893,0.783591213078986,11.944865183644586,0.972236145073879,2.9999999999999956,1.2313074699944433,0.0,69.78488568903326,0.0
 0.3365398022419032,2.1352726613720505,0.786329941177384,12.814460730663326,1.0096194067257094,2.9999999999999867,1.2069954198164254,0.0,70.93975734969499,0.0
 0.3486000189907724,2.1473159667121533,0.7892591049527011,13.670009580412833,1.045800056972317,2.9999999999999956,1.1824457985107015,0.0,71.90104556803067,0.0
 0.3603017390278107,2.159362062126881,0.7923769887682085,14.51137548602026,1.0809052170834317,2.9999999999999907,1.1577276012094557,0.0,72.68424967589108,0.0
 0.3716807822895771,2.1714109222519205,0.7956818769871772,15.338452707531257,1.115042346868731,3.0,1.1329059183635755,0.0,73.30341316092394,0.0
 0.38276773954489973,2.183462521722956,0.7991720539728783,16.151164515915674,1.1483032186346989,3.00000000000001,1.1080418114418888,0.0,73.77137948839453,0.0
 0.3935889703954988,2.1955168351756735,0.8028458040885825,16.94946164352674,1.180766911186496,3.0,1.0831922403953038,0.0,74.09997947086349,0.0
 0.4041673681374473,2.207573837245757,0.8067014116975612,17.73332069903975,1.2125021044123414,2.9999999999999845,1.0584100378228023,0.0,74.30017068776624,0.0
 0.4145229549032554,2.2196335025688927,0.8107371611630849,18.502742563311266,1.2435688647097658,3.0000000000000053,1.0337439250135059,0.0,74.38214292391832,0.0
 0.42467335106206716,2.231695805780766,0.8149513368484251,19.257750781130394,1.2740200531862012,3.000000000000011,1.0092385645405129,0.0,74.35539928777953,0.0
 0.4346341499829889,2.2437607215170616,0.8193422231168526,19.998389962120815,1.3039024499489662,2.999999999999989,0.9849346445611893,0.0,74.22881981647978,0.0
 0.4444192205556924,2.2558282244134644,0.8239081043316382,20.72472420255356,1.3332576616670766,2.9999999999999885,0.9608689898113435,0.0,74.01071239353874,0.0
 0.4540409538510129,2.26789828910566,0.8286472648560531,21.436835538200864,1.362122861553038,2.9999999999999942,0.9370746947598756,0.0,73.70885444899952,0.0
 0.4635104660816134,2.2799708902293343,0.8335579890533683,22.134822436909214,1.3905313982448395,2.9999999999999942,0.91358127460944,0.0,73.33052793672171,0.0
 0.47283776700857955,2.2920460024201716,0.8386385612868548,22.818798338108316,1.4185133010257378,2.9999999999999822,0.8904148299984437,0.0,72.88254939654257,0.0
 0.4820319007564197,2.3041236003138574,0.8438872659197834,23.488890245143697,1.4460957022692582,2.999999999999988,0.8675982220128047,0.0,72.3712964122598,0.0
 0.491101064395988,2.316203658546077,0.8493023873154254,24.145237375114185,1.4733031931879632,3.000000000000018,0.8451512540214652,0.0,71.80273140405319,0.0
 0.5000527084634188,2.3282861517525153,0.8548822098370515,24.787989869712597,1.5001581253902556,3.0000000000000124,0.8230908575669106,0.0,71.18242344015843,0.0
 0.5088936226874516,2.340371054568858,0.8606250178479331,25.41730756960583,1.5266808680623545,3.0000000000000253,0.8014312796553174,0.0,70.5155685453817,0.0
 0.5176300095169954,2.3524583416307903,0.8665290957113407,26.03335885392349,1.552890028550986,3.0,0.7801842694617417,0.0,69.8070088520432,0.0
 0.5262675475186691,2.3645479875739968,0.8725927277905456,26.636319545666186,1.5788026425560069,3.0,0.7593592623851811,0.0,69.06125082416102,0.0
