# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,14.668266041664463,0.42456068467909425,149.54160245137797,0,5.0,157.57830082925832,0.0,0.0,0.39341836884819653
 0.017870411397271448,14.667577840989377,0.42496539305861597,149.54160245137797,0.08935205698635725,5.0,157.57830082925832,0.0070305481025607535,869.8491890724757,2.0418067025335995
 0.028199760437249886,14.666470732963491,0.4254009013637685,158.52657833744976,0.14099880218624944,5.0,55.88052859152603,0.028121082205197732,461.9187918879778,3.64438448281474
 0.03784396505633491,14.664948114062948,0.42586695270906627,162.98141768381797,0.18921982528167455,5.0,25.57360309091682,0.06326827186808143,280.08212651291535,5.239010181460666
 0.04723472654951621,14.663013380763887,0.426363290209024,165.61160213240382,0.23617363274758102,4.999999999999997,13.72007824888579,0.11246656694252702,186.70151596660332,6.828241685396785
 0.05649650057842059,14.660669929542449,0.426889656978156,167.34078938414035,0.2824825028921029,5.0,8.188744292926753,0.17570819844741722,133.02069808390598,8.416084941784804
 0.06567832109034802,14.657921156874776,0.42744579613097705,168.56216155831808,0.32839160545174007,4.999999999999999,5.273421179097893,0.25298317979602053,99.48962626844025,10.005263403287653
 0.07480313119249458,14.654770459237007,0.4280314507820015,169.46998550515113,0.3740156559624729,4.999999999999998,3.5945087875092163,0.34427930837297704,77.19671771686397,11.59746916828805
 0.0838829448622059,14.651221233105288,0.428646364045744,170.17091731793357,0.4194147243110295,5.000000000000002,2.5603576062304527,0.44958216746125446,61.64328819167943,13.193740148782243
 0.09292457822107153,14.647276874955757,0.42929027903671907,170.72827332879763,0.4646228911053576,4.999999999999997,1.8888415579402535,0.5688751285186887,50.36872209525311,14.794709932691985
 0.10193213740211829,14.642940781264553,0.42996293886944115,171.1819725739443,0.5096606870105914,5.000000000000003,1.433876373773686,0.7021393538038321,41.938236515322835,16.40075828469727
 0.11090821295858878,14.63821634850782,0.430664086658425,171.55841335361097,0.5545410647929438,4.999999999999996,1.1146717688464853,0.8493537993506842,35.47055844297203,18.012101447473295
 0.11985449939889935,14.633106973161702,0.4313934655181849,171.87574312963955,0.5992724969944967,5.000000000000003,0.8840762451844969,1.0104952182917128,30.400606575161678,19.628847372493695
 0.12877213694100154,14.627616051702333,0.4321508185632357,172.14684472013693,0.6438606847050076,4.999999999999992,0.7133086275066739,1.1855381645288565,26.35271940711063,21.251030366098018
 0.13766190976464188,14.62174698060586,0.4329358889080916,172.38111440895125,0.6883095488232093,5.0,0.5841215871677108,1.3744549967517503,23.0693638237063,22.878633394837493
 0.1465243659503589,14.61550315634842,0.4337484196672674,172.58556563507122,0.7326218297517944,5.0,0.48456385969207855,1.5772158828025797,20.36925318989203,24.51160280719293
 0.15535989267164074,14.608887975406159,0.4345881539552775,172.76553871592304,0.7767994633582036,5.0,0.4065840657572973,1.79378880438698,18.121800815466365,26.149858276448047
 0.16416876480042425,14.601904834255214,0.4354548348866365,172.92517134204982,0.8208438240021211,4.999999999999994,0.34462264692326877,2.024139562130022,16.231020446038404,27.793299660159207
 0.17295117717431865,14.594557129371728,0.43634820557585896,173.06771885685603,0.864755885871593,4.99999999999999,0.2947561770023948,2.2682317809767594,14.625085823262326,29.4418118251995
 0.1817072665240514,14.586848257231841,0.4372680091374594,173.19577741507203,0.9085363326202568,5.00000000000001,0.2541617431778021,2.526026915936224,13.249386757485233,31.095268103001075
 0.1904371266858205,14.578781614311696,0.43821398868595235,173.31144270869407,0.9521856334291023,5.0000000000000036,0.22077276040004554,2.7974842581681427,12.061805637795862,32.75353280479855
 0.19914081935134698,14.570360597087433,0.4391858873358523,173.41642495795674,0.9957040967567348,5.0000000000000036,0.19305255200669016,3.082560941411349,11.029438944308366,34.41646308075031
 0.20781838179118256,14.56158860203519,0.44018344820167393,173.51213360307233,1.0390919089559127,5.000000000000006,0.16984222935079443,3.381211948752856,10.12628002910823,36.08391031371677
 0.21646983248678495,14.552469025631115,0.4412064143979316,173.59974061547402,1.0823491624339248,5.00000000000001,0.15025652351329224,3.693390119736515,9.331554174376508,37.755721177995014
 0.22509517529346756,14.543005264351345,0.44225452903914003,173.68022846914715,1.1254758764673378,4.9999999999999964,0.13361120839872512,4.019046157810249,8.628504290800036,39.43173845401962
 0.23369440255542753,14.53320071467202,0.44332753523981366,173.75442693847452,1.1684720127771375,4.999999999999984,0.11937172915842253,4.3581286381105295,8.0034931115578,41.11180166249888
 0.24226749746296383,14.523058773069282,0.4444251761144671,173.82304164451173,1.211337487314819,5.0000000000000036,0.10711631105628253,4.710584015582941,7.445331015039718,42.79574756388579
 0.25081443585464913,14.512582836019275,0.4455471947776148,173.88667643000298,1.2540721792732457,5.000000000000013,0.09650911226398812,5.076356633437589,6.944766939177159,44.483410556081765
 0.25933518760821583,14.501776299998138,0.44669333434377134,173.94585106507807,1.2966759380410793,5.000000000000013,0.08728044413520934,5.45538873193795,6.494098686184143,46.17462299467377
 0.26782971772336317,14.490642561482012,0.44786333792745125,174.00101538193863,1.3391485886168157,4.999999999999974,0.07921203230888141,5.847620457521781,6.086871664966539,47.86921545337537
 0.27629798717151743,14.479185016947039,0.44905694864316914,174.0525606512939,1.3814899358575872,5.000000000000013,0.07212591764073122,6.252989872252714,5.717643852652834,49.567016938229095
