# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,14.60193506026118,3.3127073676022354,89.59765825280608,0,3.0,0.6750898891365175,0.0,0.0,0.0
 0.12717081598506697,14.602105407489152,3.3369653941520916,89.59765825280608,0.3815124479552009,3.0,0.6750898891365175,0.0,17.877195476159645,0.0
 0.17939497740314786,14.60188272766352,3.3609795739550115,90.53127979505564,0.5381849322094436,3.000000000000001,0.6893439297278714,0.0,23.7302327347978,0.0
 0.2191699961877041,14.601270565581741,3.3847510870543327,91.47515024784411,0.6575099885631124,3.0,0.703405196925389,0.0,28.650048477722997,0.0
 0.25246044775764875,14.600272466041266,3.408281113493392,92.42892329916832,0.7573813432729463,2.9999999999999982,0.7172322444415721,0.0,33.07540277800296,0.0
 0.28158481804689284,14.598891973839546,3.4315708333155293,93.39222357714078,0.8447544541406786,3.000000000000004,0.7307827220075122,0.0,37.183933293178555,0.0
 0.30773652294496506,14.597132633774038,3.4546214265640796,94.3646468275736,0.9232095688348954,3.000000000000002,0.744013639642426,0.0,41.06669991779395,0.0
 0.33162725325016,14.594997990642195,3.477434073282382,95.34576027983398,0.9948817597504802,3.0,0.756881656119116,0.0,44.776034141231584,0.0
 0.35372262073222194,14.592491589241467,3.5000099535137728,96.33510320857384,1.061167862196666,3.0000000000000027,0.7693433892782164,0.0,48.34389625018221,0.0
 0.37434744756569394,14.589616974369306,3.52235024730159,97.33218769718917,1.1230423426970821,3.0000000000000053,0.7813557448825733,0.0,51.7903526529769,0.0
 0.3937393199472282,14.586377690823173,3.5444561346891716,98.33649960643037,1.181217959841685,3.0,0.7928762601664591,0.0,55.12800137999375,0.0
 0.4120784600813143,14.582777283400516,3.5663287957198544,99.34749974905016,1.2362353802439432,2.999999999999994,0.8038634575055654,0.0,58.36449887449776,0.0
 0.4295055868277068,14.578819296898786,3.5879694104369766,100.3646252684257,1.2885167604831205,2.999999999999994,0.8142772036961531,0.0,61.504107509908984,0.0
 0.44613319089681763,14.574507276115439,3.609379158883875,101.38729121672449,1.338399572690453,2.9999999999999964,0.8240790690843678,0.0,64.54869976555493,0.0
 0.4620529710279505,14.569844765847924,3.630559221103887,102.41489232474264,1.3861589130838516,3.0000000000000036,0.8332326810910998,0.0,67.49844292449599,0.0
 0.4773409181762074,14.564835310893702,3.6515107771403517,103.44680495276198,1.4320227545286222,2.999999999999993,0.8417040665770948,0.0,70.3522866657302,0.0
 0.4920608982291795,14.559482456050219,3.6722350070366048,104.48238920916249,1.4761826946875383,2.999999999999989,0.8494619766135906,0.0,73.10832379557738,0.0
 0.5062672424171439,14.553789746114932,3.6927330908359846,105.52099122000762,1.5188017272514316,2.999999999999996,0.8564781888411647,0.0,75.76406622577052,0.0
 0.520006662213192,14.547760725885292,3.7130062085818287,106.56194553133906,1.5600199866395759,3.0,0.8627277811595084,0.0,78.3166620873921,0.0
 0.5333196924592878,14.541398940158752,3.733055540317474,107.60457762248178,1.5999590773778631,3.0,0.8681893723765662,0.0,80.76307049555571,0.0
 0.5462417975582089,14.534707933732768,3.7528822660862584,108.64820650753694,1.6387253926746266,3.0000000000000084,0.872845325214646,0.0,83.1002045916763,0.0
 0.5588042322460502,14.52769125140479,3.7724875659315193,109.69214740026611,1.6764126967381507,3.000000000000009,0.8766819078299585,0.0,85.3250498715997,0.0
 0.571034720451396,14.520352437972274,3.791872619896595,110.73571441634125,1.7131041613541882,3.000000000000009,0.8796894115021989,0.0,87.43476253278479,0.0
 0.5829579971917385,14.512695038232668,3.811038608024822,111.77822328674577,1.7488739915752156,3.0000000000000093,0.8818622216652285,0.0,89.42675096590017,0.0
 0.594596245893154,14.50472259698343,3.829986710359538,112.81899405504647,1.7837887376794619,2.999999999999981,0.8831988424020112,0.0,91.29874270741752,0.0
 0.6059694548428161,14.496438659022013,3.8487181069440815,113.85735373269937,1.8179083645284482,3.0,0.8837018731278141,0.0,92.83459373148848,0.0
 0.6171213876703362,14.487846769145868,3.8672339778217886,114.89263888606305,1.8428388217304763,2.2355279203714438,0.8833779394411407,0.0,93.44895901798546,0.0
 0.6281601328409315,14.478950472152446,3.8855355030359977,115.92419813112001,1.8440294427526556,0.1078583664881404,0.8822375793394434,0.0,93.39635807616133,0.0
 0.6391583816258,14.469753312839208,3.9036238626300457,116.95139451284227,1.8460628731471507,0.1848867428142498,0.8802950878776105,0.0,93.30109855325358,0.0
 0.650114450221323,14.4602588360036,3.9215002366472707,117.97360774862938,1.8489286753882805,0.2615721338492645,0.8775683233873247,0.0,93.163965679119,0.0
 0.661026701123166,14.450470586443076,3.939165805131009,118.99023631713061,1.8526160124888036,0.33790802041586876,0.8740784798868745,0.0,92.98587159542602,0.0
 0.6718935461877477,14.440392108955091,3.9566217481246,120.00069937695318,1.8571136662113132,0.4138877195524631,0.8698498299287898,0.0,92.7678468930327,0.0
 0.6827134494058869,14.430026948337098,3.9738692456713807,121.00443850209096,1.8624100562390928,0.4895043810466236,0.8649094430566853,0.0,92.51103139394364,0.0
 0.6934849293781856,14.41937864938655,3.9909094778146876,122.00091922396751,1.868493260049062,0.5647509743891722,0.8592868852467813,0.0,92.21666433428224,0.0
 0.7042065614849577,14.408450756900898,4.007743624597859,122.98963237307339,1.8753510334981822,0.6396202910924921,0.8530139045495049,0.0,91.88607407074335,0.0
