# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,14.502119654358667,0.5691890073287517,-179.55765170500572,0,7.0,-0.07674995769756421,0.0,0.0,0.0
 0.08005581797349337,14.47968905389449,0.5690158299132991,-179.55765170500572,0.5603907258144536,7.0,-0.07674995769756421,0.0,-2.9758485118987177,0.0
 0.11318409797400589,14.457283486024913,0.5688813992433875,-179.65623644774703,0.7922886858180411,6.999999999999997,-0.07638933762485813,0.0,-3.85894756259615,0.0
 0.13858229062258057,14.434903252554012,0.568785405278737,-179.7542467413626,0.9700760343580639,7.0,-0.07602979259318866,0.0,-4.554627804191662,0.0
 0.15997531204677423,14.412548655285862,0.5687275379790679,-179.8516839915569,1.1198271843274197,7.000000000000006,-0.07567130624906196,0.0,-5.143925879048234,0.0
 0.17880637563696472,14.39021999602453,0.5687074873041007,-179.9485495868885,1.251644629458753,7.0,-0.0753138617941053,0.0,-5.661279519844705,0.0
 0.19581583634427355,14.367917576574094,0.5687249432135556,179.95515510156562,1.370710854409915,7.000000000000002,-0.07495744200903674,0.0,-6.1254036056546255,0.0
 0.21144360345677876,14.345641698738627,0.5687795956671531,179.85942872054636,1.4801052241974515,7.000000000000005,-0.07460202931251829,0.0,-6.54787979720271,0.0
 0.22597636651033584,14.323392664322201,0.5688711346246136,179.76426993495045,1.581834565572351,6.99999999999999,-0.07424760578911087,0.0,-6.936492475112157,0.0
 0.23961330291900845,14.301170775128892,0.5689992500456572,179.6696774281681,1.677293120433059,6.999999999999986,-0.07389415297853913,0.0,-7.296784784264244,0.0
 0.25249946148469227,14.278976332962765,0.5691636318900045,179.57564990241838,1.7674962303928459,7.000000000000013,-0.07354165206925771,0.0,-7.6328767861042195,0.0
 0.26474436284320363,14.256809639627905,0.5693639701173758,179.48218607909087,1.8532105399024252,6.999999999999987,-0.07319008378802343,0.0,-7.947934074210161,0.0
 0.27643310851464314,14.234670996928378,0.5695999546874914,179.38928469908407,1.9350317596025017,6.99999999999999,-0.07283942860044196,0.0,-8.24445411759002,0.0
 0.2876333862556691,14.212560706668256,0.5698712755600717,179.2969445231439,2.0134337037896834,7.00000000000001,-0.07248966635434226,0.0,-8.524450346036499,0.0
 0.29840008524611034,14.190479070651618,0.5701776226948368,179.2051643322092,2.0888005967227725,7.000000000000031,-0.07214077654859903,0.0,-8.789575458086986,0.0
 0.3087784482163779,14.168426390682534,0.5705186860515074,179.1139429277506,2.1614491375146456,7.000000000000016,-0.07179273829137453,0.0,-9.041206867648086,0.0
 0.318806290401659,14.146402968565077,0.5708941555898038,179.02327913211735,2.231644032811613,7.0,-0.07144553014689177,0.0,-9.280507630565326,0.0
 0.3285156023077138,14.124409106103318,0.5713037212694463,178.93317178888566,2.299609216153997,7.0000000000000115,-0.0710991303783387,0.0,-9.508470960229511,0.0
 0.3379337333678261,14.102445105101339,0.5717470730501552,178.84361976320093,2.3655361335747833,7.000000000000006,-0.07075351664768711,0.0,-9.725953442412173,0.0
 0.34708428314104,14.080511267363205,0.5722239008916509,178.75462194213418,2.429589981987281,7.00000000000003,-0.07040866629796858,0.0,-9.933700281610905,0.0
 0.3559877838100409,14.058607894692988,0.5727338947536538,178.66617723503123,2.491914486670287,6.999999999999988,-0.07006455612261844,0.0,-10.132364801443847,0.0
 0.36466223078127324,14.036735288894768,0.5732767445958842,178.5782845738679,2.5526356154689136,7.000000000000026,-0.06972116250300975,0.0,-10.322523726113568,0.0
 0.373123500774524,14.014893751772615,0.5738521403780623,178.49094291360953,2.6118645054216687,6.9999999999999805,-0.0693784612847322,0.0,-10.50468931134825,0.0
 0.38138568525892197,13.993083585130604,0.5744597720599088,178.40415123256787,2.6696997968124543,6.999999999999973,-0.06903642787985824,0.0,-10.679319084255154,0.0
 0.3894613592898968,13.971305090772804,0.5750993296011437,178.31790853277067,2.726229515029278,6.999999999999993,-0.06869503717929945,0.0,-10.846823749430035,0.0
 0.3973618004171981,13.94955857050329,0.5757705029614876,178.2322138403201,2.781532602920387,6.9999999999999645,-0.06835426365792756,0.0,-11.007573662482601,0.0
 0.4050971685519782,13.92784432612614,0.5764729821006608,178.14706620577007,2.8356801798638473,6.999999999999979,-0.06801408116665524,0.0,-11.161904182006085,0.0
 0.41267665498118716,13.906162659445421,0.5772064569783835,178.06246470449844,2.88873658486831,6.999999999999978,-0.06767446311555596,0.0,-11.310120126909865,0.0
 0.4201086067619909,13.88451387226521,0.5779706175543764,177.97840843708013,2.940760247333936,6.999999999999978,-0.06733538242371402,0.0,-11.452499514264373,0.0
 0.42740063129327777,13.862898266389577,0.5787651537883595,177.89489652967757,2.991804419052944,7.0,-0.06699681134326457,0.0,-11.58929672057973,0.0
 0.43455968479421914,13.841316143622599,0.5795897556400532,177.81192813441666,3.041917793559534,7.000000000000031,-0.06665872172910439,0.0,-11.72074516430621,0.0
 0.4415921476176694,13.819767805768347,0.5804441130691782,177.72950242978553,3.091145033323686,7.000000000000047,-0.06632108482264214,0.0,-11.847059602658895,0.0
 0.4485038887166904,13.798253554630893,0.5813279160354544,177.64761862102728,3.139527221016833,7.000000000000008,-0.06598387136092639,0.0,-11.968438104638901,0.0
 0.4553003211149136,13.776773692014315,0.5822408544986024,177.56627594053677,3.1871022478043955,7.000000000000025,-0.06564705135119532,0.0,-12.085063753753316,0.0
